"block_id","col","row","x_km","y_km","gamma_a","gamma_b","Ii_a","p_a","class_a","Ii_b","p_b","class_b","cluster","strategy"
1455,15,37,145,365,0.038367426923819,0.190107717882593,1.70306222828169,0.001,"LL",4.99025042323278,0.001,"LL","Cold spot","Increase both"
1456,16,37,155,365,0.0332122964764773,0.175325046942925,1.90175496269546,0.001,"LL",5.98684176315468,0.001,"LL","Cold spot","Increase both"
1457,17,37,165,365,0.0294291349461627,0.115544776817505,1.98126212989267,0.001,"LL",7.1450326105131,0.001,"LL","Cold spot","Increase both"
1458,18,37,175,365,0.0243914708299118,0.245330551455976,2.01665815082569,0.001,"LL",4.77041868553903,0.001,"LL","Cold spot","Increase both"
1459,19,37,185,365,0.0234814216212772,0.214166590402526,2.03571199237664,0.001,"LL",5.32756581503859,0.001,"LL","Cold spot","Increase both"
1460,20,37,195,365,0.0289683136735801,0.143076520485076,1.9909157481272,0.001,"LL",6.44339478059163,0.001,"LL","Cold spot","Increase both"
1461,21,37,205,365,0.0381259761183677,0.210494359695527,1.81702549660395,0.001,"LL",4.94534022962325,0.001,"LL","Cold spot","Increase both"
1462,22,37,215,365,0.0625994879986991,0.28473346465712,1.40615523516469,0.001,"LL",2.55482415999588,0.001,"LL","Cold spot","Increase both"
1463,23,37,225,365,0.153598412846406,0.483682254991498,0.701707262055086,0.017,"LL",0.151171001299594,0.084,"Not significant","Others","Increase quantity"
1464,24,37,235,365,0.239261829689244,0.585793749297333,0.187189761791851,0.188,"Not significant",0.0356301375287705,0.814,"Not significant","Others","No cold spot"
1465,25,37,245,365,0.369237320161707,0.589477404184296,-0.000695470173750322,0.992,"Not significant",0.316192354314357,0.081,"Not significant","Others","No cold spot"
1466,26,37,255,365,0.439206375866903,0.654275212257221,0.21888147457413,0.24,"Not significant",0.670965821159003,0.048,"HH","Others","No cold spot"
1467,27,37,265,365,0.467672751351126,0.649918211641172,0.438960516489966,0.058,"Not significant",0.703988528528929,0.037,"HH","Others","No cold spot"
1468,28,37,275,365,0.476376876249061,0.598119187057487,0.423932942277499,0.101,"Not significant",0.362114173882743,0.088,"Not significant","Others","No cold spot"
1469,29,37,285,365,0.427750710243324,0.551045991542118,0.211800715862574,0.209,"Not significant",0.13177444301193,0.129,"Not significant","Others","No cold spot"
1470,30,37,295,365,0.399972062867977,0.631133111882926,0.0299881694377747,0.782,"Not significant",0.311059258452767,0.297,"Not significant","Others","No cold spot"
1471,31,37,305,365,0.27470210037677,0.579504442808236,0.0442596722486786,0.631,"Not significant",0.17974361347023,0.246,"Not significant","Others","No cold spot"
1472,32,37,315,365,0.181692773474532,0.496658853531016,0.350311434750952,0.17,"Not significant",-0.0761371842351248,0.147,"Not significant","Others","No cold spot"
1473,33,37,325,365,0.145686723287617,0.611773749809094,0.613703883933828,0.038,"LL",0.335110263974246,0.164,"Not significant","Others","Increase quantity"
1474,34,37,335,365,0.126269327155936,0.593187999868742,0.74133643764576,0.034,"LL",0.496693479868161,0.011,"HH","Others","Increase quantity"
1475,35,37,345,365,0.168056655879409,0.748409207366514,0.539532963760962,0.03,"LL",1.94662541106427,0.005,"HH","Others","Increase quantity"
1476,36,37,355,365,0.174588080444127,0.775553760328438,0.258467830620387,0.323,"Not significant",3.24351057022821,0.001,"HH","Others","No cold spot"
1477,37,37,365,365,0.327793222380029,0.859030092203847,-5.70738890139652e-05,0.988,"Not significant",4.65891594445173,0.001,"HH","Others","No cold spot"
1478,38,37,375,365,0.446681080355396,0.800171599206244,0.238548159638634,0.251,"Not significant",4.16030171323906,0.001,"HH","Others","No cold spot"
1479,39,37,385,365,0.466309725909438,0.787148127751799,0.393522267734774,0.1,"Not significant",3.93246734190368,0.001,"HH","Others","No cold spot"
1480,40,37,395,365,0.46234943283464,0.826958835063305,0.422952928876035,0.146,"Not significant",4.43939580706513,0.001,"HH","Others","No cold spot"
1481,1,38,5,375,0.202521142087122,0.626360168791234,0.482882513658605,0.075,"Not significant",0.450378302294473,0.194,"Not significant","Others","No cold spot"
1482,2,38,15,375,0.159962682851139,0.666399344526216,0.570012013648975,0.032,"LL",0.887413702572674,0.022,"HH","Others","Increase quantity"
1483,3,38,25,375,0.206080073143914,0.768903093518669,0.353805081097719,0.07,"Not significant",2.09726731848513,0.002,"HH","Others","No cold spot"
1484,4,38,35,375,0.265594798145651,0.695974628804217,0.127867824458198,0.21,"Not significant",1.85315763763817,0.001,"HH","Others","No cold spot"
1485,5,38,45,375,0.272049656104872,0.791107652591736,0.0525714964840801,0.566,"Not significant",3.0752005280047,0.001,"HH","Others","No cold spot"
1486,6,38,55,375,0.353052528284374,0.829186928386322,-0.00398505918870884,0.926,"Not significant",3.70688536741202,0.001,"HH","Others","No cold spot"
1487,7,38,65,375,0.334515750881383,0.728616217008199,0.00617325982421801,0.648,"Not significant",2.76865907739915,0.001,"HH","Others","No cold spot"
1488,8,38,75,375,0.368302025703843,0.783052198409592,0.0320639884284243,0.652,"Not significant",2.75887202618018,0.001,"HH","Others","No cold spot"
1489,9,38,85,375,0.355661125329624,0.644299097621029,0.0149161205487472,0.752,"Not significant",1.02452926887316,0.005,"HH","Others","No cold spot"
1490,10,38,95,375,0.329648051756385,0.578219639925121,-0.0018230432182599,0.739,"Not significant",0.205271375680655,0.158,"Not significant","Others","No cold spot"
1491,11,38,105,375,0.227082756344243,0.486765899980327,0.181808210225956,0.294,"Not significant",0.02910718025211,0.71,"Not significant","Others","No cold spot"
1492,12,38,115,375,0.155793951646051,0.409433678534376,0.568537294087208,0.047,"LL",0.614159143076602,0.031,"LL","Cold spot","Increase both"
1493,13,38,125,375,0.109027537422397,0.28651778545125,1.00215107753461,0.008,"LL",2.22243752513298,0.001,"LL","Cold spot","Increase both"
1494,14,38,135,375,0.0792202241562877,0.216236576048657,1.37161672701863,0.001,"LL",3.827459931732,0.001,"LL","Cold spot","Increase both"
1495,15,38,145,375,0.0406311444769974,0.259357684106396,1.74717068366575,0.001,"LL",3.98846437164539,0.001,"LL","Cold spot","Increase both"
1496,16,38,155,375,0.0355460164765651,0.194468153678826,1.89370965358912,0.001,"LL",5.17083932842297,0.001,"LL","Cold spot","Increase both"
1497,17,38,165,375,0.039861966116088,0.231246253534963,1.89442722512674,0.001,"LL",4.52317097868264,0.001,"LL","Cold spot","Increase both"
1498,18,38,175,375,0.0293377160752477,0.215616456709389,1.98323333366641,0.001,"LL",4.35519499283089,0.001,"LL","Cold spot","Increase both"
1499,19,38,185,375,0.0255138049460483,0.267571486277475,2.025365633302,0.001,"LL",3.63411521951513,0.001,"LL","Cold spot","Increase both"
1500,20,38,195,375,0.0284941871872176,0.196620578445828,2.00624533601482,0.001,"LL",4.73721249241192,0.001,"LL","Cold spot","Increase both"
1501,21,38,205,375,0.0261109648268672,0.196445993960722,1.95991240186346,0.001,"LL",4.85861090943359,0.001,"LL","Cold spot","Increase both"
1502,22,38,215,375,0.0685902107450321,0.211288498413228,1.55928012332517,0.001,"LL",3.81691114660348,0.001,"LL","Cold spot","Increase both"
1503,23,38,225,375,0.0751498820136604,0.279755482339895,1.18197036450971,0.004,"LL",1.40482145639957,0.021,"LL","Cold spot","Increase both"
1504,24,38,235,375,0.179295668500902,0.621888839574452,0.405355957117633,0.104,"Not significant",-0.0953195815973782,0.721,"Not significant","Others","No cold spot"
1505,25,38,245,375,0.291176920358341,0.590020547199846,0.00832433109493185,0.882,"Not significant",0.374899937165174,0.047,"HH","Others","No cold spot"
1506,26,38,255,375,0.452281351623464,0.644123227422748,0.218377507324475,0.308,"Not significant",0.788763407399242,0.013,"HH","Others","No cold spot"
1507,27,38,265,375,0.491964661997567,0.624169516799212,0.493752132987985,0.077,"Not significant",0.682774440978192,0.012,"HH","Others","No cold spot"
1508,28,38,275,375,0.482745925085175,0.629641330977579,0.488573280608188,0.068,"Not significant",0.596840481686984,0.034,"HH","Others","No cold spot"
1509,29,38,285,375,0.442207460396932,0.623848710793765,0.275321026633969,0.152,"Not significant",0.472318685025847,0.067,"Not significant","Others","No cold spot"
1510,30,38,295,375,0.376523347707931,0.604668122356131,0.0526049104139411,0.521,"Not significant",0.330767861898651,0.155,"Not significant","Others","No cold spot"
1511,31,38,305,375,0.307552279595488,0.593846756231982,0.0136928120811683,0.671,"Not significant",0.280029995698926,0.163,"Not significant","Others","No cold spot"
1512,32,38,315,375,0.248543850966556,0.597168213758361,0.161382686463316,0.221,"Not significant",0.396440653180828,0.06,"Not significant","Others","No cold spot"
1513,33,38,325,375,0.161721638590634,0.663922709129427,0.399565182564445,0.159,"Not significant",1.13694127180422,0.004,"HH","Others","No cold spot"
1514,34,38,335,375,0.218677386958774,0.792281393116534,0.212815832239453,0.242,"Not significant",3.13486241514444,0.001,"HH","Others","No cold spot"
1515,35,38,345,375,0.268979266650106,0.813446354043763,0.066812622954376,0.473,"Not significant",4.35052982069997,0.001,"HH","Others","No cold spot"
1516,36,38,355,375,0.309587524942754,0.849421138507038,-0.0071967853557008,0.783,"Not significant",5.67769961640408,0.001,"HH","Others","No cold spot"
1517,37,38,365,375,0.509017918637669,0.878347954416394,0.310330072926814,0.315,"Not significant",6.18904719256619,0.001,"HH","Others","No cold spot"
1518,38,38,375,375,0.458675534768511,0.791716468594704,0.468630488597334,0.033,"HH",4.79549791676688,0.001,"HH","Hotspot","No cold spot"
1519,39,38,385,375,0.497111416629329,0.827632902404629,0.68721113509219,0.015,"HH",5.01073419979542,0.001,"HH","Hotspot","No cold spot"
1520,40,38,395,375,0.48262365384347,0.787945117538278,0.643536349822706,0.049,"HH",4.46167148848897,0.001,"HH","Hotspot","No cold spot"
1521,1,39,5,385,0.185468518805279,0.571641817879768,0.407879896346029,0.181,"Not significant",0.276823890998578,0.109,"Not significant","Others","No cold spot"
1522,2,39,15,385,0.222655005917482,0.650994088856327,0.314148643840075,0.065,"Not significant",0.744212884598631,0.025,"HH","Others","No cold spot"
1523,3,39,25,385,0.232929031263825,0.61499033786257,0.252821849436123,0.096,"Not significant",0.711027455567337,0.005,"HH","Others","No cold spot"
1524,4,39,35,385,0.233301338377178,0.689060215721095,0.177392355505034,0.272,"Not significant",1.40821759917812,0.002,"HH","Others","No cold spot"
1525,5,39,45,385,0.296523803147975,0.623785273220411,0.0264879669726213,0.62,"Not significant",1.03919496106003,0.001,"HH","Others","No cold spot"
1526,6,39,55,385,0.342260156443715,0.727212451791132,0.000161688477213944,0.995,"Not significant",2.07687726741894,0.001,"HH","Others","No cold spot"
1527,7,39,65,385,0.393263433240703,0.761691702620739,0.051160903447147,0.667,"Not significant",2.62207493902579,0.001,"HH","Others","No cold spot"
1528,8,39,75,385,0.386233100040595,0.698826840843909,0.043369235489367,0.65,"Not significant",1.6747561552146,0.001,"HH","Others","No cold spot"
1529,9,39,85,385,0.327637430370558,0.629336238777818,2.16655481677773e-05,0.991,"Not significant",0.771043169912237,0.012,"HH","Others","No cold spot"
1530,10,39,95,385,0.280197627161757,0.59997153651512,0.0867264551162156,0.243,"Not significant",0.0742780107963103,0.705,"Not significant","Others","No cold spot"
1531,11,39,105,385,0.156571579082919,0.449070590958436,0.581779836989189,0.04,"LL",0.305197579839634,0.092,"Not significant","Others","Increase quantity"
1532,12,39,115,385,0.111293642727467,0.344896372744616,1.04684704314371,0.002,"LL",1.72485108680939,0.001,"LL","Cold spot","Increase both"
1533,13,39,125,385,0.0623131995916225,0.279373246655793,1.44618576198771,0.001,"LL",3.05143824200289,0.001,"LL","Cold spot","Increase both"
1534,14,39,135,385,0.0582626387663034,0.278391958354011,1.62614825750493,0.001,"LL",3.22679534256712,0.001,"LL","Cold spot","Increase both"
1535,15,39,145,385,0.0336633626715083,0.239870283282217,1.83778313057226,0.001,"LL",3.6056420897267,0.001,"LL","Cold spot","Increase both"
1536,16,39,155,385,0.0521778265715397,0.243673099765839,1.79470655781574,0.001,"LL",3.43494548466013,0.001,"LL","Cold spot","Increase both"
1537,17,39,165,385,0.0374407511553132,0.262621914432348,1.88712636510709,0.001,"LL",3.09826904806016,0.001,"LL","Cold spot","Increase both"
1538,18,39,175,385,0.0276216624807703,0.296051588267878,1.97538646433236,0.001,"LL",2.5818087661611,0.001,"LL","Cold spot","Increase both"
1539,19,39,185,385,0.0385292520443548,0.324039594281649,1.91846726153893,0.001,"LL",2.37805500097953,0.001,"LL","Cold spot","Increase both"
1540,20,39,195,385,0.0259159245224438,0.304049995503469,2.00893945101031,0.001,"LL",2.8465525104647,0.001,"LL","Cold spot","Increase both"
1541,21,39,205,385,0.0189666610728973,0.245969485820228,2.02281701357769,0.001,"LL",3.9212415232947,0.001,"LL","Cold spot","Increase both"
1542,22,39,215,385,0.0275215157071005,0.253626971823079,1.89458993566864,0.003,"LL",3.79183248024746,0.001,"LL","Cold spot","Increase both"
1543,23,39,225,385,0.066452561154694,0.29850792083109,1.42717845996846,0.001,"LL",2.01954786258911,0.002,"LL","Cold spot","Increase both"
1544,24,39,235,385,0.147074445166054,0.504716245125993,0.709393960709068,0.015,"LL",0.0412745642791132,0.216,"Not significant","Others","Increase quantity"
1545,25,39,245,385,0.292283737878835,0.668331184207412,0.0514992593450759,0.367,"Not significant",0.477503921704585,0.202,"Not significant","Others","No cold spot"
1546,26,39,255,385,0.407811606164851,0.647365729298878,0.0795893468315477,0.567,"Not significant",0.781378330468723,0.023,"HH","Others","No cold spot"
1547,27,39,265,385,0.464583480045947,0.65336976546434,0.372791996411793,0.102,"Not significant",0.850195764577238,0.009,"HH","Others","No cold spot"
1548,28,39,275,385,0.474676836863179,0.625609554603563,0.402253063174115,0.101,"Not significant",0.587502118954564,0.032,"HH","Others","No cold spot"
1549,29,39,285,385,0.47056948336797,0.613900195926822,0.225636858244809,0.35,"Not significant",0.419248017988235,0.094,"Not significant","Others","No cold spot"
1550,30,39,295,385,0.342546861347495,0.553004461187317,0.0094432011095758,0.726,"Not significant",0.148472652091494,0.107,"Not significant","Others","No cold spot"
1551,31,39,305,385,0.315792832016677,0.563084854920318,0.00841168901897318,0.618,"Not significant",0.238104521864237,0.04,"HH","Others","No cold spot"
1552,32,39,315,385,0.211977261205714,0.664822936990778,0.133655172315938,0.498,"Not significant",1.02965470938515,0.008,"HH","Others","No cold spot"
1553,33,39,325,385,0.27649348380289,0.713489550689238,0.0592606179176344,0.475,"Not significant",2.23376672848899,0.001,"HH","Others","No cold spot"
1554,34,39,335,385,0.341585687553198,0.839362981929448,-0.00272953143499284,0.929,"Not significant",4.65025428336531,0.001,"HH","Others","No cold spot"
1555,35,39,345,385,0.421556472835418,0.876062747103827,0.093892720477199,0.552,"Not significant",6.34701853213603,0.001,"HH","Others","No cold spot"
1556,36,39,355,385,0.437401427475139,0.882331891729085,0.282402139113171,0.111,"Not significant",6.97106387378245,0.001,"HH","Others","No cold spot"
1557,37,39,365,385,0.455446643946252,0.886692552229064,0.506979754380044,0.018,"HH",6.94543444217387,0.001,"HH","Hotspot","No cold spot"
1558,38,39,375,385,0.601381513755198,0.88204087224073,1.2120594655847,0.007,"HH",6.43711873430473,0.001,"HH","Hotspot","No cold spot"
1559,39,39,385,385,0.559733391703202,0.856092889110478,1.08362108548554,0.006,"HH",5.24305713586923,0.001,"HH","Hotspot","No cold spot"
1560,40,39,395,385,0.55672061441629,0.844441743975135,1.02315431039493,0.038,"HH",4.80648145731282,0.001,"HH","Hotspot","No cold spot"
